id,term,category,weight
1082,blue tick,negative,-0.61
1131,bo nang ai,negative,-0.61
1538,chao kah,negative,-0.61
1940,compulsive,negative,-0.61
2191,deaf,negative,-0.61
2409,disregarded,negative,-0.61
3309,gibberish,negative,-0.61
3360,glutton,negative,-0.61
3377,gobble,negative,-0.61
3807,homo,negative,-0.61
4957,lack social skill,negative,-0.61
5289,low class,negative,-0.61
5588,meaningless,negative,-0.61
5677,merepek,negative,-0.61
5895,mulut murai,negative,-0.61
6035,nerdy,negative,-0.61
6117,no reply,negative,-0.61
6326,otak gila,negative,-0.61
6622,pekak,negative,-0.61
6624,pelahap,negative,-0.61
6918,poor hearing,negative,-0.61
6926,poor sportsmanship,negative,-0.61
